Job Title,Company,Location,Job Link,Employment Type,Compensation,Date Posted
Software Support Engineer,DCV Sabenza IT,"Mowbray, Western Cape",https://www.careerjunction.co.za/jobs/view/2338540/software-support-engineer-in-mowbray-western-cape-at-dcv-sabenza-it,Permanent Intermediate position,"R20,000 - R30,000 pm basic salary",17 Oct 2019
QA Automation Engineer,MIT Recruitment,"Durbanville, Western Cape",https://www.careerjunction.co.za/jobs/view/2338041/qa-automation-engineer-in-durbanville-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Software Engineer Scala Java,MIT Recruitment,"Rosebank, Gauteng",https://www.careerjunction.co.za/jobs/view/2322601/software-engineer-scala-java-in-rosebank-gauteng,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Java Developer,Network IT Bruma,"Johannesburg North, Gauteng",https://www.careerjunction.co.za/jobs/view/2337666/java-developer-in-johannesburg-north-gauteng,Permanent Senior position,Market Related cost to company Neg,13 Oct 2019
Quality Assurance Tester,Impact Human Resources,"Kroonstad, Free State",https://www.careerjunction.co.za/jobs/view/2337578/quality-assurance-tester-in-kroonstad-free-state,Contract Intermediate position,Undisclosed cost to company,11 Oct 2019
Intermediate PHP Developer,Hi-Tech Recruitment,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2337125/intermediate-php-developer-in-jhb-central-gauteng,Permanent Intermediate position,"R360,000 - R840,000 pa cost to company incl benefits",09 Oct 2019
Junior Int Developer Oracle Java,Kwena Human Capital,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2337022/junior-int-developer-oracle-java-in-cape-town-region-western-cape,Contract Junior EE position,Undisclosed cost to company,09 Oct 2019
Enterprise Architect,OutsideCapital,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2336958/enterprise-architect-in-bellville-western-cape,Permanent Management position,"R1,200,000 - R1,400,000 pa cost to company",09 Oct 2019
Project Manager,SFG Engineering,"Boquinar Industrial Area, Western Cape",https://www.careerjunction.co.za/jobs/view/2342272/project-manager-in-boquinar-industrial-area-western-cape-at-sfg-engineering,Permanent Management position,"R50,000 - R55,000 pm basic salary",07 Nov 2019
Junior C#.NET Back-End Full Stack Developer,Fourier Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2342191/junior-c%23.net-back-end-full-stack-developer-in-centurion-gauteng-at-fourier-recruitment,Permanent Junior position,"R30,000 - R40,000 pm cost to company incl benefits",06 Nov 2019
BEE Analyst,Sheli Placements,"Woodmead, Gauteng",https://www.careerjunction.co.za/jobs/view/2341105/bee-analyst-in-woodmead-gauteng,Permanent Intermediate position,"R7,000 - R10,000 pm basic salary",01 Nov 2019
Web Software Developer,THE SKILLS MINE (PTY) LTD,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2340685/web-software-developer-in-johannesburg-gauteng-at-the-skills-mine-pty-ltd,Permanent Senior position,Market Related cost to company Neg,30 Oct 2019
BI Developer ch518ci,Capital H Staffing,"Sandown, Gauteng",https://www.careerjunction.co.za/jobs/view/2340239/bi-developer-ch518ci-in-sandown-gauteng,Permanent Intermediate position,"Up to R40,000 pm cost to company",28 Oct 2019
Senior Network Engineer,Datafin Recruitment,"Century City, Western Cape",https://www.careerjunction.co.za/jobs/view/2340088/senior-network-engineer-in-century-city-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,25 Oct 2019
Utilities Analyst,Adcorp,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339869/utilities-analyst-in-johannesburg-gauteng-at-adcorp,Permanent Intermediate position,"R400,000 - R500,000 pa basic salary Neg",24 Oct 2019
Data Analyst Programmer I,Talenttac,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2339574/data-analyst-programmer-i-in-cape-town-western-cape-at-talenttac,Permanent Intermediate position,Market Related cost to company,23 Oct 2019
Senior QA Test Analyst,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2325838/senior-qa-test-analyst-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,22 Oct 2019
Front End Developer Angular .NET C#,Datafin Recruitment,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339305/front-end-developer-angular-.net-c%23-in-johannesburg-gauteng-at-datafin-recruitment,Permanent Intermediate position,Market Related basic salary,22 Oct 2019
Java Developer,Reverside,Gauteng,https://www.careerjunction.co.za/jobs/view/2339283/java-developer-in-gauteng-at-reverside,Permanent Intermediate position,Market Related cost to company,22 Oct 2019
Enterprise Architect,Praesignis (Pty) LTD,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2338892/enterprise-architect-in-cpt-northern-suburbs-western-cape,Contract Senior position,Market Related basic salary,18 Oct 2019
Software Developer,Tower Group,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2326814/software-developer-in-jhb-northern-suburbs-gauteng,Permanent Intermediate position,"R80,000 - R100,000 pm cost to company",18 Oct 2019
Data Architect,Star Staffing Solutions,"Pretoria Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2338177/data-architect-in-pretoria-region-gauteng,Contract Specialist position,"R600,000 - R700,000 pa cost to company",15 Oct 2019
Software Quality Analyst,Datafin Recruitment,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2337600/software-quality-analyst-in-cape-town-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,11 Oct 2019
Devops Engineer,GoldenRule,"Not specified, Gauteng",https://www.careerjunction.co.za/jobs/view/2337531/devops-engineer-in-not-specified-gauteng-at-goldenrule,Permanent Intermediate position,Market Related cost to company Neg,11 Oct 2019
Solution Architect,EOH Integrated Services,"Ellisras, Limpopo",https://www.careerjunction.co.za/jobs/view/2337256/solution-architect-in-ellisras-limpopo,Contract Junior position,R600 - R660 ph cost to company,10 Oct 2019
Software Implementer,Tier 1 Consultants,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2328128/software-implementer-in-johannesburg-gauteng,Permanent Intermediate position,Undisclosed cost to company,10 Oct 2019
Intermediate Software Developer .NET & Xamarin.Android,Outsourcing Top Talent,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2336358/intermediate-software-developer-.net-xamarin.android-in-sandton-gauteng,Permanent Intermediate position,"R25,000 - R32,000 pm cost to company incl benefits",07 Oct 2019
Full Stack Developer,Metropolitan,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2338286/full-stack-developer-in-bellville-western-cape-at-metropolitan,Permanent Specialist position,Undisclosed cost to company,16 Oct 2019
Business Analyst,Phangami Talent Group,"Ormonde, Gauteng",https://www.careerjunction.co.za/jobs/view/2341833/business-analyst-in-ormonde-gauteng,Permanent Specialist EE position,R400 - R500 pa cost to company,05 Nov 2019
Business Analyst,Recru-it,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2340112/business-analyst-in-cpt-northern-suburbs-western-cape,Permanent Intermediate position,Market Related cost to company,25 Oct 2019
Business Analyst,MPC Recruitment,"Durban North, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2339878/business-analyst-in-durban-north-kwazulu-natal,Permanent Senior position,Undisclosed cost to company,24 Oct 2019
Support Engineer,Indlovukazi Recruitment,"Rondebosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2313476/support-engineer-in-rondebosch-western-cape,Permanent Junior position,Undisclosed cost to company incl benefits,23 Oct 2019
BI Developer,Mediro Application Consulting,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339148/bi-developer-in-johannesburg-gauteng,Contract Senior position,Undisclosed basic salary,21 Oct 2019
Business Intelligence Modeling & Development,Sinakho Staffshop,"Pretoria CBD, Gauteng",https://www.careerjunction.co.za/jobs/view/2320533/business-intelligence-modeling-development-in-pretoria-cbd-gauteng-at-sinakho-staffshop,Permanent Senior position,"R60,000 - R79,692 pm cost to company",16 Oct 2019
Java Developer,Network IT Bruma,"Johannesburg North, Gauteng",https://www.careerjunction.co.za/jobs/view/2338119/java-developer-in-johannesburg-north-gauteng,Permanent Intermediate position,"R30,000 - R35,000 pm cost to company",15 Oct 2019
C# .NET Developer Lead,EOH Integrated Services,"Sandown, Gauteng",https://www.careerjunction.co.za/jobs/view/2337566/c%23-.net-developer-lead-in-sandown-gauteng,Permanent Intermediate position,"R50,000 - R70,000 pm cost to company",11 Oct 2019
Java Developer,Hi-Tech Recruitment,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2337122/java-developer-in-jhb-northern-suburbs-gauteng,Permanent Senior position,"R600,000 - R1,000,000 pa cost to company incl benefits",09 Oct 2019
Server and Network Administrator,Recru-it,"Tshwane (Pretoria), Gauteng",https://www.careerjunction.co.za/jobs/view/2342469/server-and-network-administrator-in-tshwane-pretoria-gauteng,Permanent Intermediate position,Market Related cost to company,07 Nov 2019
Java & C# Full Stack Software Developer,HR Advance,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2337784/java-c%23-full-stack-software-developer-in-jhb-northern-suburbs-gauteng,Permanent Intermediate position,"R560,000 - R660,000 pa cost to company",07 Nov 2019
Data Analyst,THE SKILLS MINE (PTY) LTD,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2341027/data-analyst-in-cape-town-western-cape-at-the-skills-mine-pty-ltd,Permanent Senior position,"R50,000 - R60,000 pm cost to company",31 Oct 2019
Business Analyst,Recru-it,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2340109/business-analyst-in-cpt-northern-suburbs-western-cape,Permanent Intermediate position,Market Related cost to company,25 Oct 2019
Senior IT Systems Analyst Ref SA ZR,Progressive IT Resourcing,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339819/senior-it-systems-analyst-ref-sa-zr-in-johannesburg-gauteng-at-progressive-it-resourcing,Permanent Senior position,Market Related cost to company,24 Oct 2019
Network Systems Engineer,Personnel Connect International,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2338239/network-systems-engineer-in-cape-town-cbd-western-cape-at-personnel-connect-international,Permanent Specialist position,Undisclosed cost to company,16 Oct 2019
Developer Java Python,Mediro Application Consulting,"Rosslyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2337671/developer-java-python-in-rosslyn-gauteng,Contract Intermediate position,Undisclosed cost to company,14 Oct 2019
Head Manager of IT Operations Software,Fourier Recruitment,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2342228/head-manager-of-it-operations-software-in-cape-town-western-cape-at-fourier-recruitment,Permanent Management position,"R1,000,000 - R1,300,000 pa cost to company",06 Nov 2019
IT Support Engineer,PPC Recruitment,"Port Elizabeth, Eastern Cape",https://www.careerjunction.co.za/jobs/view/2307512/it-support-engineer-in-port-elizabeth-eastern-cape,Permanent Senior position,Market Related basic salary,01 Nov 2019
Data Processing Manager,Market Research Supplier,"Northgate, Gauteng",https://www.careerjunction.co.za/jobs/view/2339589/data-processing-manager-in-northgate-gauteng-at-market-research-supplier,Permanent Specialist position,R40 - R45 pm cost to company incl benefits,25 Oct 2019
Intermediate Software Developer,Elite Search and Selection,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2339595/intermediate-software-developer-in-centurion-gauteng,Permanent Intermediate position,Market Related cost to company,23 Oct 2019
Analyst Developer,Warrior Talent,"Sandringham, Gauteng",https://www.careerjunction.co.za/jobs/view/2339457/analyst-developer-in-sandringham-gauteng,Contract Specialist position,"R400,000 - R584,000 pa cost to company",22 Oct 2019
Systems Analyst,Career Sourcing Partners,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2338828/systems-analyst-in-cpt-northern-suburbs-western-cape,Permanent Intermediate position,Market Related cost to company,18 Oct 2019
Business Analyst UX Experience,Fourier Recruitment,"Bryanston / Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2337576/business-analyst-ux-experience-in-bryanston-centurion-gauteng-at-fourier-recruitment,Permanent Intermediate position,"R40,000 - R50,000 pm cost to company",11 Oct 2019
Systems Analyst,Career Sourcing Partners,"Cape Town - Any Area, Western Cape",https://www.careerjunction.co.za/jobs/view/2337295/systems-analyst-in-cape-town-any-area-western-cape,Permanent Intermediate EE position,Market Related cost to company incl benefits,10 Oct 2019
Systems Analyst Integration,Adcorp,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2341625/systems-analyst-integration-in-johannesburg-gauteng-at-adcorp,Permanent Senior position,Market Related cost to company Neg,04 Nov 2019
SNR Test Analyst,Deloitte,"Cape Town International Airport, Western Cape",https://www.careerjunction.co.za/jobs/view/2341571/snr-test-analyst-in-cape-town-international-airport-western-cape-at-deloitte,Contract Intermediate position,Market Related cost to company,04 Nov 2019
Business Analyst,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2340035/business-analyst-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,30 Oct 2019
Business Analyst,Quantum Leap Consulting,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2340479/business-analyst-in-cape-town-region-western-cape,Permanent Intermediate position,Undisclosed basic salary,29 Oct 2019
Full Stack Developer C# Back and Front End,Fourier Recruitment,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2340098/full-stack-developer-c%23-back-and-front-end-in-randburg-gauteng-at-fourier-recruitment,Permanent Intermediate position,"R25,000 - R38,000 pm cost to company incl benefits",25 Oct 2019
Software Quality Analyst,Datafin Recruitment,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2337602/software-quality-analyst-in-cape-town-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,11 Oct 2019
Developer,EQPlus,"Northcliff, Gauteng",https://www.careerjunction.co.za/jobs/view/2337486/developer-in-northcliff-gauteng,Permanent Senior position,Undisclosed basic salary,11 Oct 2019
Senior Tester Test Analyst,Talenttac,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2341952/senior-tester-test-analyst-in-bellville-western-cape-at-talenttac,Permanent Intermediate position,Market Related cost to company,05 Nov 2019
Senior Business Analyst,SET,Gauteng,https://www.careerjunction.co.za/jobs/view/2340688/senior-business-analyst-in-gauteng-at-set,Permanent Intermediate EE position,Market Related cost to company,30 Oct 2019
Dvsa Intermediate Java Developer,GoldenRule,"Not specified, Gauteng",https://www.careerjunction.co.za/jobs/view/2339742/dvsa-intermediate-java-developer-in-not-specified-gauteng-at-goldenrule,Permanent Intermediate position,Market Related cost to company Neg,24 Oct 2019
BI Developer,GoldenRule,"Not specified, Gauteng",https://www.careerjunction.co.za/jobs/view/2339452/bi-developer-in-not-specified-gauteng-at-goldenrule,Permanent Intermediate position,Market Related cost to company Neg,22 Oct 2019
Java Developer,Nigel Frank International,"Pretoria, Gauteng",https://www.careerjunction.co.za/jobs/view/2339424/java-developer-in-pretoria-gauteng-at-nigel-frank-international,Permanent Intermediate position,"R600,000 - R1,000,000 pa cost to company Neg",22 Oct 2019
Java Developer Intermediate to Senior,Fourier Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2338712/java-developer-intermediate-to-senior-in-centurion-gauteng-at-fourier-recruitment,Permanent Senior position,"R25,000 - R50,000 pm cost to company",17 Oct 2019
Senior Tester,MIT Recruitment,"Plattekloof 1, Western Cape",https://www.careerjunction.co.za/jobs/view/2338418/senior-tester-in-plattekloof-1-western-cape,Permanent Senior position,Undisclosed cost to company,16 Oct 2019
Conveyor Systems Engineer,Boikago Group (Pty) Ltd,"Pretoria, Gauteng",https://www.careerjunction.co.za/jobs/view/2338321/conveyor-systems-engineer-in-pretoria-gauteng,Contract Specialist position,"45,000 - 55,000 pm basic salary Neg",16 Oct 2019
Enterprise Architect,Star Staffing Solutions,"Pretoria Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2338189/enterprise-architect-in-pretoria-region-gauteng,Contract Specialist position,"R650,000 - R800,000 pa cost to company",15 Oct 2019
Junior PHP Developer,Ambit Recruitment,"Woodstock, Western Cape",https://www.careerjunction.co.za/jobs/view/2321729/junior-php-developer-in-woodstock-western-cape,Permanent Junior position,"R20,000 - R30,000 pm cost to company",11 Oct 2019
Payments Compliance and Integration Analyst,Hi-Tech Recruitment,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2341799/payments-compliance-and-integration-analyst-in-jhb-central-gauteng,Permanent Senior position,"R480,000 - R700,000 pa cost to company incl benefits",05 Nov 2019
Information Security Officer,Indlovukazi Recruitment,"Rondebosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2323503/information-security-officer-in-rondebosch-western-cape,Permanent Intermediate position,Undisclosed cost to company incl benefits,04 Nov 2019
C# Vb.Net Developer,ICT Recruit,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2340670/c%23-vb.net-developer-in-sandton-gauteng,Permanent Intermediate position,"R25,000 - R35,000 pm basic salary",30 Oct 2019
Senior Business Analyst Insurance,SET,"Braamfontein, Gauteng",https://www.careerjunction.co.za/jobs/view/2340653/senior-business-analyst-insurance-in-braamfontein-gauteng-at-set,Permanent Intermediate EE position,Market Related cost to company incl benefits,30 Oct 2019
C# .NET Software Developer,Kwena Human Capital,"Johannesburg Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2339455/c%23-.net-software-developer-in-johannesburg-region-gauteng,Permanent Senior EE position,Undisclosed cost to company,22 Oct 2019
BI Data Analyst,Datafin Recruitment,"Mowbray, Western Cape",https://www.careerjunction.co.za/jobs/view/2314230/bi-data-analyst-in-mowbray-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,18 Oct 2019
Business Analyst,Headhunters,"East London, Eastern Cape",https://www.careerjunction.co.za/jobs/view/2336898/business-analyst-in-east-london-eastern-cape-at-headhunters,Permanent Intermediate position,Market Related basic salary plus benefits Neg,09 Oct 2019
Front-End Developer,Mediro Application Consulting,"Pretoria Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2336246/front-end-developer-in-pretoria-region-gauteng,Permanent Senior position,Undisclosed cost to company,07 Oct 2019
Manager Business Intelligence Commercial,Fempower Personnel,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2342355/manager-business-intelligence-commercial-in-jhb-northern-suburbs-gauteng,Permanent Intermediate position,Market Related basic salary,07 Nov 2019
Oracle DBA CH497,Capital H Staffing,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2334799/oracle-dba-ch497-in-cape-town-cbd-western-cape,Permanent Intermediate position,Undisclosed basic salary,04 Nov 2019
SQL DBA,Datafin Recruitment,"Century City, Western Cape",https://www.careerjunction.co.za/jobs/view/2338935/sql-dba-in-century-city-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,18 Oct 2019
Full Stack Software Developer,Nigel Frank International,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2338494/full-stack-software-developer-in-johannesburg-gauteng-at-nigel-frank-international,Permanent Senior position,"R45,000 - R55,000 pm basic salary",16 Oct 2019
PHP Developer,Network IT Bruma,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2337664/php-developer-in-midrand-gauteng,Permanent Intermediate position,Market Related cost to company,13 Oct 2019
Technical Security Solution Architect,Kwena Human Capital,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2337031/technical-security-solution-architect-in-johannesburg-gauteng,Contract Senior EE position,Undisclosed cost to company,09 Oct 2019
Web Developer,Hi-Tech Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2341523/web-developer-in-centurion-gauteng,Permanent Intermediate position,"R240,000 - R420,000 pa cost to company incl benefits",04 Nov 2019
Full Stack Developer,AO&A Recruitment,"Bryanston, Gauteng",https://www.careerjunction.co.za/jobs/view/2339054/full-stack-developer-in-bryanston-gauteng,Permanent Specialist position,Undisclosed cost to company,21 Oct 2019
Network Technician,MPC Recruitment,"Richards Bay, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2338452/network-technician-in-richards-bay-kwazulu-natal,Contract Intermediate position,Undisclosed cost to company,16 Oct 2019
Scrum Master,Datafin Recruitment,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2341549/scrum-master-in-johannesburg-gauteng-at-datafin-recruitment,Permanent Intermediate position,Market Related basic salary,04 Nov 2019
Senior Specialist Customer Systems Support,Hi-Tech Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2340849/senior-specialist-customer-systems-support-in-centurion-gauteng,Permanent Intermediate position,"R600,000 - R900,000 pa cost to company incl benefits",31 Oct 2019
Java Developer,Elite Search and Selection,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2340324/java-developer-in-jhb-northern-suburbs-gauteng,Permanent Intermediate position,"R40,000 - R50,000 pm basic salary",28 Oct 2019
Analyst Programmer Designe,Montsonyana Staffing Services,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339322/analyst-programmer-designe-in-johannesburg-gauteng,Permanent Specialist position,Undisclosed cost to company,22 Oct 2019
Business Analyst,Mediro Application Consulting,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2339275/business-analyst-in-cape-town-region-western-cape,Permanent Intermediate position,Undisclosed cost to company,22 Oct 2019
SAP ABAP Developer,Mediro Application Consulting,"Menlyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2337193/sap-abap-developer-in-menlyn-gauteng,Contract Senior position,Undisclosed cost to company incl benefits,10 Oct 2019
Web Developer,PI-Squared,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2337502/web-developer-in-cape-town-cbd-western-cape-at-pi-squared,Permanent Junior position,"R23,000 - R30,000 pm cost to company",14 Oct 2019
Senior Cyber Security Specialist,Z Natwala Consulting,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2339020/senior-cyber-security-specialist-in-centurion-gauteng,Permanent Senior position,Undisclosed cost to company,21 Oct 2019
IT Integration Manager,EOH Integrated Services,"Belfast, Mpumalanga",https://www.careerjunction.co.za/jobs/view/2338876/it-integration-manager-in-belfast-mpumalanga,Contract Intermediate position,R400 - R550 ph cost to company,18 Oct 2019
Intermediate Java Developer,Green Marble Recruitment Consultants,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2338170/intermediate-java-developer-in-centurion-gauteng,Permanent Intermediate EE position,Market Related cost to company,15 Oct 2019
PHP Developer,BASHR Consulting,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2337417/php-developer-in-johannesburg-gauteng-at-bashr-consulting,Contract Intermediate position,"R360,000 - R420,000 pa basic salary",11 Oct 2019
SAP FICO Consultant,Nigel Frank International,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2336922/sap-fico-consultant-in-johannesburg-gauteng-at-nigel-frank-international,Permanent Senior position,"R80,000 - R100,000 pm cost to company",09 Oct 2019
Data Engineer,Employment Solutions,"Illovo, Gauteng",https://www.careerjunction.co.za/jobs/view/2340300/data-engineer-in-illovo-gauteng,Permanent Senior position,Undisclosed cost to company,28 Oct 2019
Business Analyst,MIT Recruitment,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2340149/business-analyst-in-bellville-western-cape,Permanent Intermediate position,Undisclosed cost to company,25 Oct 2019
Business Intelligence Manager,Afro Miaki,"Randfontein, Gauteng",https://www.careerjunction.co.za/jobs/view/2337949/business-intelligence-manager-in-randfontein-gauteng,Temporary Senior position,"R40,000 - R43,000 pm cost to company",15 Oct 2019
Business Analyst Financial Reporting,Career Dynamics,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2336803/business-analyst-financial-reporting-in-cape-town-cbd-western-cape,Permanent Specialist position,"R40,000 - R50,000 pm cost to company plus commission",08 Oct 2019
IT Architect,Quadrant Systems,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2336551/it-architect-in-johannesburg-gauteng,Contract Senior position,Undisclosed basic salary,08 Oct 2019
Business Intelligence Data Analyst,Star Personnel Recruitment (Pty) Ltd,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2329563/business-intelligence-data-analyst-in-cape-town-region-western-cape,Permanent Specialist position,Undisclosed cost to company incl benefits,05 Oct 2019
Developer PHP Java,iOCO,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2336232/developer-php-java-in-jhb-northern-suburbs-gauteng,Permanent Intermediate position,Market Related cost to company,05 Nov 2019
Business Analyst Junior,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2340060/business-analyst-junior-in-cape-town-region-western-cape-at-parvana,Permanent Intermediate position,Market Related cost to company Neg,30 Oct 2019
Web Developer,Geotech,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2338285/web-developer-in-johannesburg-gauteng,Permanent Senior position,Undisclosed cost to company,16 Oct 2019
BI Developer,Mediro Application Consulting,"Menlyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2336517/bi-developer-in-menlyn-gauteng,Permanent Senior position,Undisclosed cost to company,08 Oct 2019
PPM Analyst,Lesley Snyman and Associates,"East Rand, Gauteng",https://www.careerjunction.co.za/jobs/view/2340562/ppm-analyst-in-east-rand-gauteng,Permanent Senior EE position,"R50,000 - R65,000 pm cost to company incl benefits",29 Oct 2019
Data Support Engineer,Mediro Application Consulting,"La Lucia, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2337117/data-support-engineer-in-la-lucia-kwazulu-natal,Permanent Senior position,Undisclosed cost to company,09 Oct 2019
Automation Tester,GoldenRule,"Not specified, Gauteng",https://www.careerjunction.co.za/jobs/view/2341836/automation-tester-in-not-specified-gauteng-at-goldenrule,Permanent Intermediate position,Market Related cost to company Neg,05 Nov 2019
Business Intelligence Analyst,Datafin Recruitment,"Pretoria, Gauteng",https://www.careerjunction.co.za/jobs/view/2341515/business-intelligence-analyst-in-pretoria-gauteng-at-datafin-recruitment,Contract Intermediate position,"R1 - R37,000 pm basic salary",04 Nov 2019
Software Developer,eSmart Recruitment,"Sandown, Gauteng",https://www.careerjunction.co.za/jobs/view/2340127/software-developer-in-sandown-gauteng,Permanent Intermediate EE position,"R600,000 - R900,000 pa cost to company incl benefits",25 Oct 2019
Software Project Manager,QES,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2338131/software-project-manager-in-bellville-western-cape-at-qes,Contract Senior position,Undisclosed basic salary,15 Oct 2019
Java Software Developer,Network IT Bruma,"Johannesburg North, Gauteng",https://www.careerjunction.co.za/jobs/view/2338098/java-software-developer-in-johannesburg-north-gauteng,Permanent Senior position,"R55,000 - R65,000 pm cost to company",15 Oct 2019
Junior C# Developer,Network IT Bruma,"Johannesburg East, Gauteng",https://www.careerjunction.co.za/jobs/view/2337887/junior-c%23-developer-in-johannesburg-east-gauteng,Permanent Senior position,"R12,000 - R20,000 pm cost to company",14 Oct 2019
C#.NET Developer,Mediro Application Consulting,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2337694/c%23.net-developer-in-midrand-gauteng,Contract Intermediate position,Undisclosed basic salary,14 Oct 2019
Systems Security Engineer,Mediro Application Consulting,"Rosslyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2337559/systems-security-engineer-in-rosslyn-gauteng,Contract Intermediate position,Undisclosed basic salary,11 Oct 2019
Java Software Engineer,Hi-Tech Recruitment,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2337123/java-software-engineer-in-jhb-central-gauteng,Permanent Intermediate position,"R360,000 - R720,000 pa cost to company incl benefits",09 Oct 2019
